Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
18108	-576.2325	-604.0808	27.84823	0.399593	0.0099075	0.215671	0.0330091	0.211522	0.16928	0.347765	0.0995776	0.257428	0.196429	0.0839035	0.0924438	0.0327097	0.0358031	0.0515949	0.0165634	0.0954334	0.0647613	0.0110346	0.00307902	0.071218	0.0509185	0.0247257	0.164682	0.0301364	0.2745	0.15217	0.0666192	0.0865499	0.7696094	1.230391	0.315056	0.569328	0.838837	1.19213	1.75646	3.17403	0.8351471	1.598721	0.119316	0.00295832	0.064398	0.00985631	0.0631593	0.050546	0.103841	0.0297333	0.0768665	0.0586525	0.0250531	0.0276032	0.00976692	0.0106906	0.0154059	0.00494575	0.0284958	0.0193373	0.00329488	0.000919378	0.0212653	0.015204	0.00738293	0.0491729	0.00899854	0.081964	0.045437	0.0198921	0.0258433	0.603692	0.396308	0.6036921	3.349029
18144	-578.0457	-607.6669	29.62122	0.505169	0.00986583	0.0775026	0.0162442	0.175339	0.182311	0.0162349	0.0183784	0.204002	0.108083	0.0479005	0.0113178	0.0161825	0.0235244	0.0434746	0.00297519	0.0716279	0.00926567	0.00643226	0.0354626	0.133334	0.0674488	0.0146333	0.00112331	0.0238929	0.115362	0.0171204	0.0125752	0.00420046	0.8801053	1.119895	0.119415	0.354714	0.72372	1.38175	2.81917	8.37418	1.536632	1.272455	0.256303	0.00500553	0.0393218	0.00824167	0.08896	0.0924977	0.00823693	0.00932449	0.103503	0.0548373	0.0243028	0.00574222	0.00821036	0.0119354	0.0220573	0.0015095	0.0363412	0.00470104	0.00326348	0.0179923	0.0676485	0.0342209	0.00742434	0.000569921	0.0121223	0.0585302	0.00868621	0.00638016	0.00213115	0.436723	0.563277	0.4367228	1.970984
18180	-575.7705	-604.7395	28.96897	0.537786	0.0400461	0.0592781	0.00100126	0.0496694	0.132967	0.157326	0.186905	0.0765363	0.0924207	0.0323424	0.0196355	0.0363483	0.00539393	0.0226961	0.0130218	0.121628	0.00212593	0.0270805	0.00230638	0.0120155	0.00699785	0.0102286	0.0396791	0.0286909	0.124356	0.0176544	0.17121	0.0107255	0.6951377	1.304862	0.101093	0.32704	0.705609	1.41721	3.05773	9.89184	1.657064	1.877128	0.26387	0.019649	0.0290854	0.000491278	0.0243708	0.0652417	0.0771935	0.0917065	0.0375533	0.0453471	0.0158691	0.00963433	0.0178346	0.00264658	0.0111361	0.00638929	0.0596781	0.00104311	0.0132873	0.00113165	0.00589553	0.00343356	0.00501875	0.0194689	0.0140775	0.0610166	0.00866228	0.084006	0.00526258	0.336527	0.663473	0.3365275	2.038073
18216	-573.1577	-602.7324	29.57472	0.245623	0.0485669	0.0288452	0.00272831	0.0333324	0.0546103	0.0871713	0.087701	0.113857	0.0821401	0.0488474	0.0047344	0.0398793	0.022057	0.00802595	0.00797161	0.0346225	0.00589076	0.0652605	0.0367545	0.0220784	0.0157516	0.0212805	0.0409357	0.0121665	0.0419387	0.0532568	0.239093	0.015878	0.5432219	1.456778	0.151608	0.398507	0.750487	1.33247	2.50937	6.59596	1.364039	2.681737	0.161488	0.0319309	0.0189646	0.00179376	0.0219148	0.0359042	0.0573119	0.0576601	0.0748569	0.054004	0.0321154	0.00311269	0.0262192	0.0145017	0.00527676	0.00524103	0.022763	0.00387296	0.0429064	0.0241647	0.0145157	0.0103561	0.0139911	0.0269137	0.00799903	0.0275731	0.0350144	0.157194	0.0104392	0.756441	0.243559	0.7564413	1.520999
18252	-569.4154	-598.5455	29.13005	0.242458	0.00936622	0.0185222	0.00159756	0.0446815	0.0208594	0.0446457	0.0444149	0.134126	0.0543066	0.0345954	0.00433052	0.00447792	0.0169331	0.0141486	0.00324648	0.00404341	0.00720451	0.00343968	0.0015496	0.00205055	0.00514692	0.00377212	0.00106594	0.0396765	0.0533984	0.0315545	0.153958	0.0126312	0.3923851	1.607615	0.0754836	0.283613	0.674933	1.48163	3.52593	13.2479	1.868294	4.097034	0.239535	0.00925331	0.0182989	0.0015783	0.0441429	0.0206079	0.0441075	0.0438795	0.132509	0.053652	0.0341784	0.00427832	0.00442394	0.016729	0.013978	0.00320735	0.00399467	0.00711767	0.00339821	0.00153092	0.00202583	0.00508488	0.00372665	0.00105309	0.0391982	0.0527547	0.0311741	0.152102	0.012479	0.522548	0.477452	0.5225481	1.012201
18288	-568.7783	-598.825	30.04668	0.208229	0.02177	0.0157567	0.0262977	0.0548986	0.03187	0.0123475	0.0813288	0.0144263	0.0305291	0.0190454	0.00863592	0.00655823	0.0207356	0.0124119	0.00750763	0.00399048	0.00267247	0.0795807	0.00836203	0.0529148	0.0043222	0.0492249	0.0960427	0.0137219	0.00550024	0.00134641	0.0260891	0.000646454	0.6677484	1.332252	0.0672297	0.268039	0.663145	1.50797	3.7308	14.8744	1.952026	1.99514	0.227135	0.0237466	0.0171873	0.0286854	0.0598831	0.0347637	0.0134686	0.0887131	0.0157362	0.033301	0.0207746	0.00942002	0.00715369	0.0226182	0.0135388	0.00818928	0.0043528	0.00291512	0.0868063	0.00912126	0.0577192	0.00471464	0.0536943	0.104763	0.0149678	0.00599964	0.00146866	0.0284578	0.000705148	0.580312	0.419688	0.5803122	0.9167625
18324	-567.6593	-596.8641	29.20473	0.290717	0.0189631	0.0749642	0.0166807	0.020644	0.0993255	0.0284699	0.0816137	0.0434705	0.039975	0.0360924	0.0069988	0.00904046	0.0124098	0.0281507	0.00688101	0.00674163	0.0887016	0.0157055	0.00464903	0.0192123	0.00514039	0.0421743	0.209974	0.10731	0.0057183	0.0102723	0.0341184	0.00878683	0.4612898	1.53871	0.102113	0.328645	0.706688	1.41505	3.0428	9.79307	1.649808	3.33567	0.211754	0.0138124	0.0546028	0.01215	0.0150368	0.0723472	0.0207371	0.0594462	0.0316632	0.0291172	0.0262891	0.00509782	0.00658494	0.00903909	0.0205046	0.00501202	0.0049105	0.0646089	0.0114397	0.00338629	0.0139939	0.00374418	0.0307192	0.152942	0.0781627	0.00416512	0.0074822	0.0248513	0.0064002	0.689606	0.310394	0.6896059	1.3729
18360	-566.8796	-595.3997	28.52011	0.645664	0.0751797	0.0600619	0.0260534	0.0409132	0.186357	0.0106708	0.147404	0.146336	0.00126748	0.0497826	0.00694243	0.0114658	0.0187014	0.00593103	0.0423523	0.00330842	0.130196	0.115177	0.0232023	0.0473772	0.00467599	0.0752854	0.235795	0.00210432	0.00238436	0.0171434	0.0797023	0.00712815	0.4682135	1.531786	0.204331	0.460944	0.785352	1.27331	2.16946	4.89403	1.148245	3.271555	0.291028	0.0338867	0.0270724	0.0117434	0.0184413	0.0839991	0.00480978	0.0664412	0.0659597	0.000571305	0.0224391	0.00312925	0.00516814	0.0084295	0.00267337	0.01909	0.00149125	0.0586848	0.0519152	0.0104583	0.0213549	0.00210767	0.0339343	0.106283	0.000948506	0.00107473	0.00772726	0.0359252	0.00321296	0.716026	0.283974	0.716026	2.218562
18396	-569.0489	-598.0469	28.99803	0.434481	0.033009	0.0180273	0.0278998	0.104398	0.100349	0.0522299	0.121318	0.371389	0.146474	0.0535119	0.0194192	0.0225304	0.00996847	0.0294835	0.0098729	0.000103408	0.0126125	0.0670619	0.0557595	0.0793409	0.0040545	0.086669	0.0121289	0.0533383	0.0403893	0.0462337	0.26267	0.0435984	0.7434491	1.256551	0.161932	0.411518	0.758048	1.31918	2.43003	6.17544	1.316405	1.690164	0.187412	0.0142383	0.00777602	0.0120345	0.0450315	0.0432851	0.0225292	0.0523299	0.160198	0.0631812	0.0230822	0.00837641	0.00971843	0.00429986	0.0127176	0.00425864	4.46048e-05	0.00544035	0.0289269	0.0240517	0.0342234	0.00174889	0.0373844	0.00523175	0.0230073	0.0174218	0.0199428	0.113302	0.018806	0.543441	0.456559	0.5434409	2.318322
18432	-572.0319	-599.0437	27.01176	0.524654	0.0675684	0.0538519	0.0376247	0.120793	0.289452	0.233246	0.298225	0.359781	0.24537	0.0673047	0.0301914	0.0631466	0.0322096	0.0582529	0.0112361	0.014197	0.116821	0.156719	0.239321	0.0488706	0.00418326	0.128549	0.0180796	0.0377899	0.00781498	0.0633877	0.407158	0.0304645	0.8136917	1.186308	0.231975	0.49037	0.800662	1.24897	2.03928	4.31081	1.056495	1.457933	0.139304	0.0179404	0.0142985	0.00998994	0.0320723	0.0768539	0.0619304	0.0791832	0.0955273	0.0651493	0.0178704	0.00801627	0.0167664	0.00855213	0.015467	0.00298334	0.00376952	0.0310177	0.0416114	0.0635434	0.0129759	0.00111072	0.0341317	0.00480041	0.0100338	0.002075	0.0168304	0.108107	0.00808878	0.575611	0.424389	0.5756114	3.766264
18468	-574.5842	-602.8333	28.24908	0.453875	0.0211587	0.0818227	0.0175919	0.0285615	0.13008	0.235712	0.134678	0.126852	0.0925541	0.0630709	0.00830716	0.0425974	0.0956831	0.0612115	0.00228073	0.02577	0.0890349	0.0312358	0.0932588	0.0493258	0.0039241	0.112885	0.0459427	0.0635746	0.0455922	0.0757265	0.596085	0.0573146	0.7945405	1.205459	0.172618	0.424546	0.765455	1.30641	2.35546	5.79314	1.270197	1.517178	0.157284	0.00733223	0.0283545	0.00609621	0.00989758	0.0450775	0.0816827	0.0466709	0.0439587	0.0320733	0.0218563	0.00287873	0.0147615	0.0331576	0.0212119	0.000790354	0.00893023	0.0308538	0.0108243	0.0323175	0.0170931	0.00135984	0.0391188	0.0159208	0.0220309	0.0157993	0.0262419	0.206564	0.0198615	0.596935	0.403065	0.5969348	2.885708
18504	-577.0865	-603.6712	26.58467	0.957626	0.0714826	0.153924	0.0822795	0.383115	0.136909	0.28407	0.220424	0.0220045	0.0198512	0.0838604	0.0103238	0.00424974	0.0734076	0.038888	0.0190137	0.0201962	0.14718	0.160527	0.00180275	0.0779607	0.0280636	6.98473e-05	1.02749	0.145732	0.0754334	0.0702013	0.147737	0.165688	1.218497	0.7815031	0.341089	0.591805	0.849032	1.17781	1.68975	2.93179	0.7777418	0.6413665	0.206852	0.0154406	0.0332485	0.0177728	0.082755	0.0295731	0.0613606	0.0476128	0.0047531	0.00428798	0.0181143	0.00222999	0.000917967	0.0158564	0.00840003	0.00410707	0.00436249	0.0317917	0.0346747	0.000389403	0.0168399	0.0060619	1.50874e-05	0.221944	0.0314788	0.016294	0.0151639	0.031912	0.0357894	0.439246	0.560754	0.4392462	4.629512
18540	-570.303	-597.0652	26.76229	0.792527	0.0768279	0.0827499	0.0287516	0.211647	0.135072	0.394847	0.0886477	0.0721315	0.0850876	0.125819	0.0123649	0.0355691	0.108877	0.0365258	0.0134118	0.135856	0.219917	0.0320412	0.00725562	0.0481193	0.0221468	0.00228752	0.583831	0.0252751	0.111554	0.112948	0.122408	0.0123899	0.7021857	1.297814	0.221386	0.479323	0.79499	1.25788	2.08628	4.51699	1.090277	1.848249	0.212082	0.0205593	0.0221441	0.00769401	0.0566372	0.0361456	0.105662	0.0237224	0.0193026	0.0227696	0.0336696	0.00330889	0.00951839	0.0291359	0.00977439	0.00358904	0.0363553	0.0588502	0.0085743	0.00194162	0.0128768	0.00592654	0.000612146	0.156235	0.00676369	0.0298521	0.0302251	0.0327566	0.00331556	0.719705	0.280295	0.7197053	3.736886
18576	-570.0251	-599.0347	29.0096	0.583874	0.065071	0.0455842	0.106012	0.0326695	0.0890713	0.0233673	0.188954	0.179598	0.0567033	0.0732606	0.0121755	0.0174265	0.0142601	0.0198485	0.00282846	0.0148735	0.221072	0.000985397	0.0769291	0.213506	0.00829752	0.145374	0.0572123	0.0389008	0.0708677	0.042225	0.000341258	0.027215	0.7844557	1.215544	0.182935	0.436737	0.772245	1.29493	2.28971	5.46643	1.228223	1.549539	0.240425	0.0267947	0.0187705	0.0436533	0.0134525	0.0366775	0.00962212	0.0778066	0.073954	0.0233491	0.030167	0.00501359	0.00717583	0.00587196	0.00817313	0.00116469	0.00612455	0.0910323	0.000405763	0.0316776	0.0879166	0.00341672	0.0598617	0.0235587	0.0160184	0.0291817	0.0173872	0.000140522	0.0112065	0.57065	0.42935	0.5706502	2.428503
18612	-578.5725	-607.7607	29.18828	0.385257	0.0411673	0.0468724	0.0570731	0.0318492	0.0495004	0.0591255	0.116361	0.207445	0.0325605	0.0205102	0.0143025	0.0184336	0.0210119	0.00827298	0.0164013	0.000352972	0.00149933	0.00336664	0.0775995	0.16581	0.0164759	0.0424114	0.00121369	0.0242859	0.0413653	0.0278404	0.00235153	0.0315439	0.5355134	1.464487	0.0992637	0.32414	0.703651	1.42116	3.08509	10.0742	1.670271	2.734734	0.246602	0.0263511	0.0300029	0.0365323	0.0203866	0.0316851	0.0378461	0.0744825	0.132785	0.0208419	0.0131286	0.00915503	0.0117993	0.0134496	0.00529552	0.0104984	0.000225937	0.000959719	0.00215498	0.0496713	0.106134	0.0105462	0.0271475	0.000776882	0.0155453	0.0264779	0.0178206	0.00150521	0.0201912	0.734783	0.265217	0.7347828	1.562261
18648	-573.9191	-601.8083	27.88915	0.76391	0.109736	0.0797933	0.00719004	0.00366208	0.147256	0.107038	0.0681822	0.140159	0.196168	0.0593025	0.00255902	0.0308842	0.0347002	0.0296109	0.00649223	0.00656888	0.0257087	0.0226569	0.00526882	0.0888031	0.0558179	0.120177	0.0112658	0.0134943	0.0768666	0.0766157	0.00224034	0.453343	0.5116422	1.488358	0.221769	0.479727	0.7952	1.25755	2.08452	4.50919	1.089027	2.908982	0.278244	0.0399698	0.0290636	0.00261887	0.00133386	0.0536359	0.0389872	0.0248344	0.0510509	0.0714517	0.0216001	0.000932089	0.0112492	0.0126391	0.0107854	0.0023647	0.00239262	0.00936405	0.00825245	0.00191909	0.0323453	0.0203309	0.0437728	0.00410341	0.00491513	0.0279976	0.0279062	0.000816014	0.165124	0.42891	0.57109	0.4289099	2.745471
18684	-574.6056	-602.584	27.97835	0.694167	0.10579	0.0916748	0.0103521	0.131631	0.0976751	0.162141	0.406933	0.122026	0.110387	0.175409	0.000348483	0.0488866	0.0132797	0.0634599	0.0562168	0.0631962	0.00672826	0.0283933	0.0182697	0.0230273	0.0136184	0.105603	0.00925592	0.0308824	0.0186056	0.0844419	0.168901	0.393294	0.9205386	1.079461	0.190323	0.445252	0.776912	1.28715	2.24592	5.25422	1.199594	1.172641	0.213288	0.0325048	0.0281678	0.00318078	0.0404448	0.0300114	0.0498191	0.125033	0.0374936	0.0339172	0.0538957	0.000107074	0.0150208	0.00408029	0.0194986	0.017273	0.0194175	0.00206731	0.00872407	0.00561352	0.00707532	0.00418437	0.0324472	0.00284395	0.00948885	0.00571672	0.0259454	0.0518961	0.120843	0.330176	0.669824	0.3301756	3.254594
18720	-571.1906	-599.1476	27.95701	0.428444	0.0704919	0.127739	0.0870321	0.10449	0.185039	0.270143	0.15775	0.277726	0.199068	0.0751331	0.00015044	0.0163108	0.0598808	0.0207701	0.00422317	0.203499	0.0145698	0.0167752	0.0323776	0.0367486	0.0528493	0.0746644	0.0157008	0.0646747	0.0126108	0.0963421	0.0736147	0.373902	0.7964558	1.203544	0.212133	0.469445	0.789842	1.26608	2.13017	4.71403	1.12115	1.511125	0.135897	0.0223591	0.0405172	0.0276054	0.0331429	0.0586919	0.0856857	0.0500361	0.0880909	0.0631416	0.0238312	4.77174e-05	0.00517357	0.0189934	0.00658799	0.00133953	0.064547	0.00462133	0.00532085	0.0102697	0.0116561	0.0167631	0.0236825	0.00498007	0.0205139	0.00399997	0.0305584	0.0233496	0.118597	0.563131	0.436869	0.5631311	3.15272
18756	-569.4967	-597.3941	27.89735	0.812271	0.0918526	0.0325516	0.0357876	0.0371192	0.158236	0.110835	0.119356	0.228904	0.12649	0.0702083	0.0116078	0.0383501	0.0400581	0.0387323	0.0595001	0.440183	0.0452581	0.0443874	0.00841484	0.00847826	0.00410221	0.00377797	0.0314049	0.101141	0.0129308	0.121528	0.0382064	0.0802144	0.580589	1.419411	0.266209	0.524421	0.817608	1.22308	1.90687	3.75644	0.956962	2.444777	0.27517	0.0311166	0.0110274	0.0121236	0.0125747	0.0536051	0.0375471	0.0404339	0.077545	0.0428506	0.0237842	0.00393232	0.0129917	0.0135703	0.0131212	0.0201566	0.149119	0.0153319	0.015037	0.00285066	0.00287215	0.00138969	0.00127985	0.0106389	0.0342631	0.00438053	0.0411696	0.012943	0.027174	0.754064	0.245936	0.7540643	2.951888
18792	-573.9304	-603.3826	29.45221	0.343486	0.0957896	0.0653093	0.0147449	0.042892	0.0370794	0.069625	0.0987589	0.184113	0.0900286	0.0365312	0.0215578	0.0159622	0.0555339	0.0218002	0.0134551	0.190453	0.0818277	0.0173898	0.0106315	0.0155014	0.0191172	0.00112	0.026912	0.0811936	0.00513922	0.0533501	0.0540748	0.0228641	0.8769846	1.123015	0.0655805	0.264812	0.660644	1.51368	3.77626	15.2484	1.969985	1.280542	0.192295	0.0536264	0.0365625	0.00825473	0.0240125	0.0207583	0.0389785	0.0552887	0.103073	0.0504011	0.0204515	0.0120688	0.00893622	0.0310898	0.0122045	0.00753262	0.106622	0.04581	0.00973541	0.0059519	0.00867824	0.0107025	0.000627017	0.0150663	0.045455	0.00287711	0.0298672	0.030273	0.0128001	0.665846	0.334154	0.6658461	1.786241
18828	-577.9726	-605.6058	27.63323	0.340968	0.050812	0.0249382	0.0911839	0.0965466	0.180836	0.281348	0.0877597	0.22118	0.0533739	0.103305	0.0103622	0.00134661	0.0398791	0.0653808	0.0138026	0.561459	0.124617	0.0271624	0.00853163	0.0417825	0.101316	0.0326106	0.0425766	0.176275	0.00383109	0.0562722	0.0186303	0.0351612	0.4706137	1.529386	0.265121	0.523374	0.817099	1.22384	1.91068	3.77186	0.9599238	3.24977	0.11785	0.0175623	0.00861944	0.0315161	0.0333696	0.0625028	0.097243	0.0303326	0.0764468	0.0184477	0.0357054	0.00358151	0.00046543	0.0137835	0.0225977	0.00477061	0.194058	0.0430718	0.00938819	0.00294881	0.0144414	0.0350179	0.0112713	0.0147159	0.0609263	0.00132415	0.0194495	0.00643923	0.0121529	0.39104	0.60896	0.3910397	2.893248
18864	-566.415	-593.9451	27.53014	0.615044	0.098184	0.045781	0.0179585	0.0674159	0.192269	0.16866	0.21709	0.112075	0.152596	0.12043	0.016001	0.025833	0.0460261	0.0746445	0.00363163	0.608406	0.113484	0.101768	0.0351602	0.0464492	0.031695	0.174731	0.127405	0.0148516	0.0128483	0.0282343	0.0895262	0.0550304	0.7219106	1.278089	0.276879	0.534569	0.822512	1.21579	1.87067	3.61169	0.9285469	1.770426	0.180194	0.0287657	0.0134128	0.00526143	0.0197513	0.0563306	0.0494137	0.0636027	0.0328354	0.0447072	0.0352834	0.00468794	0.0075685	0.0134846	0.0218692	0.00106399	0.178249	0.0332484	0.0298158	0.0103011	0.0136086	0.00928593	0.0511923	0.0373268	0.00435118	0.00376428	0.00827202	0.0262292	0.0161227	0.75125	0.24875	0.7512499	3.41323
18900	-571.9165	-600.8326	28.91619	0.423901	0.0643399	0.0414419	0.035581	0.0191552	0.137536	0.176196	0.153993	0.168238	0.169803	0.122745	0.0247797	0.0442841	0.0260228	0.00536613	0.00764756	0.305159	0.0676435	0.104181	0.0125366	0.0028898	0.066713	0.0424182	0.0168869	0.0191476	0.00174833	0.00712155	0.0694155	0.0182628	0.698514	1.301486	0.182769	0.436543	0.772138	1.2951	2.29072	5.4714	1.228881	1.863221	0.179989	0.0273188	0.0175963	0.0151077	0.00813332	0.0583979	0.0748129	0.0653857	0.0714339	0.0720984	0.0521176	0.0105215	0.0188031	0.0110493	0.00227846	0.00324716	0.129571	0.0287215	0.0442353	0.00532305	0.00122701	0.0283264	0.0180108	0.00717021	0.00813009	0.000742344	0.00302382	0.0294739	0.00775441	0.569224	0.430776	0.5692245	2.355153
18936	-566.7096	-595.1529	28.44335	0.478295	0.00549829	0.101976	0.0531789	0.0395982	0.210768	0.156583	0.141029	0.253304	0.10019	0.0488434	0.00980692	0.00481502	0.0312009	0.0548308	0.00608414	0.0140916	0.00235784	0.0153584	0.0454394	0.00738962	0.14662	0.0349477	0.00439116	0.0218949	0.0715578	0.100271	0.0334497	0.250681	0.5509827	1.449017	0.204611	0.461252	0.785516	1.27305	2.16801	4.88732	1.147253	2.629878	0.195666	0.00224929	0.0417174	0.0217549	0.0161992	0.086223	0.0640564	0.0576936	0.103624	0.0409867	0.0199813	0.00401191	0.00196977	0.012764	0.0224307	0.00248896	0.00576472	0.00096457	0.00628294	0.0185888	0.00302302	0.0599808	0.0142967	0.00179638	0.00895698	0.0292735	0.04102	0.0136839	0.102551	0.66963	0.33037	0.66963	2.444452
18972	-570.2063	-598.7569	28.55063	0.468537	0.0518033	0.143922	0.00761431	0.043856	0.0551538	0.0632703	0.0566123	0.140989	0.0268396	0.0582498	0.00978877	0.0279366	0.0313594	0.0124057	0.0249395	0.049766	0.0157967	0.0279115	0.0171553	0.00419535	0.0507086	0.201743	0.0323417	0.0277347	0.0836821	0.0683887	0.0301026	0.0649695	0.3486373	1.651363	0.216537	0.474173	0.792316	1.26212	2.10893	4.61815	1.106291	4.73662	0.246888	0.0272969	0.0758375	0.00401223	0.0231092	0.0290624	0.0333392	0.0298309	0.0742916	0.0141427	0.0306938	0.00515803	0.0147207	0.0165243	0.00653696	0.0131415	0.0262234	0.00832383	0.0147075	0.00903968	0.00221067	0.02672	0.106305	0.0170419	0.0146144	0.0440949	0.0360363	0.0158621	0.0342346	0.711182	0.288818	0.7111815	1.897773
19008	-569.4531	-599.5262	30.07305	0.076328	0.0112986	0.0222506	0.00372367	0.0217857	0.0204805	0.0231532	0.0140077	0.0242539	0.0179593	0.00979064	0.00204852	0.00325132	0.0043137	0.0065395	0.000474868	0.0115693	0.00116063	0.00416729	0.0211786	0.0222154	0.00301455	0.0689124	0.00257313	0.00173377	0.0129945	0.0158564	0.0119296	0.000428614	0.7006863	1.299314	0.045766	0.2222	0.625455	1.59884	4.50046	21.8503	2.230099	1.854344	0.173712	0.0257141	0.0506392	0.00847456	0.0495813	0.0466109	0.0526934	0.0318796	0.0551985	0.0408728	0.0222822	0.00466215	0.00739956	0.00981738	0.014883	0.00108073	0.0263302	0.00264144	0.00948417	0.0481995	0.0505591	0.00686071	0.156835	0.0058561	0.00394583	0.0295736	0.036087	0.0271502	0.000975468	0.595941	0.404059	0.5959408	0.4393939
19044	-570.8863	-600.2463	29.36	0.467449	0.0406844	0.0854076	0.0244919	0.0521348	0.0955619	0.11138	0.0380798	0.0995396	0.0339102	0.0753496	0.0174167	0.0143757	0.0227483	0.0292797	0.00028866	0.00561236	0.0135551	0.0260261	0.0313694	0.0386465	0.170737	0.0170803	0.0616967	0.0194559	0.0462886	0.0465878	0.0066626	0.0166037	0.5689331	1.431067	0.144362	0.389101	0.744916	1.34243	2.57002	6.92704	1.399451	2.515352	0.273615	0.0238141	0.0499921	0.014336	0.0305164	0.0559358	0.0651946	0.0222895	0.0582641	0.0198488	0.0441048	0.0101946	0.00841463	0.0133154	0.0171385	0.000168963	0.00328512	0.00793431	0.015234	0.0183617	0.0226212	0.0999388	0.00999771	0.0361133	0.0113883	0.0270944	0.0272695	0.00389986	0.00971875	0.466737	0.533263	0.4667375	1.70842
19080	-575.2431	-602.7607	27.51763	0.967253	0.0954102	0.0463731	0.0276546	0.167153	0.163836	0.0983732	0.11378	0.184594	0.152955	0.0368438	0.0175209	0.0102695	0.0964009	0.010361	0.000305292	0.00169967	0.0112702	0.021164	0.0259984	0.0487959	0.154359	0.291798	0.0863996	0.0472165	0.0137223	0.148275	0.0444003	0.151486	0.6256881	1.374312	0.254142	0.51269	0.811858	1.23174	1.9505	3.93481	0.9905041	2.196481	0.298935	0.029487	0.0143318	0.00854681	0.0516595	0.0506343	0.0304027	0.0351644	0.0570496	0.0472716	0.0113868	0.00541493	0.00317385	0.0297932	0.00320213	9.43521e-05	0.000525293	0.00348312	0.00654085	0.00803493	0.0150806	0.0477055	0.0901815	0.0267022	0.0145925	0.00424095	0.0458253	0.0137221	0.0468174	0.416992	0.583008	0.4169917	3.235669
19116	-568.0184	-596.987	28.96863	0.24065	0.0314488	0.0976235	0.0348294	0.126254	0.0716801	0.089311	0.0456525	0.25138	0.131591	0.0535098	0.008851	0.0260876	0.0228864	0.0152612	0.0041646	0.0039393	0.028861	0.0186102	0.0131465	0.0420931	0.0314658	0.0848824	0.190702	0.0258508	0.00360695	0.0298754	0.016972	0.228492	0.6633483	1.336652	0.0982906	0.322586	0.702597	1.42329	3.09995	10.1739	1.677394	2.015007	0.122177	0.0159665	0.0495632	0.0176828	0.0640987	0.0363918	0.0453429	0.0231776	0.127625	0.0668085	0.0271668	0.00449363	0.0132446	0.0116194	0.00774805	0.00211435	0.00199997	0.0146526	0.00944833	0.00667444	0.0213706	0.0159751	0.0430945	0.0968188	0.0131244	0.00183124	0.0151676	0.00861664	0.116005	0.606063	0.393937	0.6060634	1.969678
19152	-569.8155	-594.7539	24.93834	1.11441	0.206019	0.122661	0.0088881	0.217388	0.154312	0.224947	0.295661	0.492468	0.0266297	0.0792815	0.0211651	0.0621509	0.018037	0.0305235	0.0330785	0.140994	0.0835338	0.0561498	0.0642904	0.0723377	0.309101	0.301457	0.65195	0.0381214	0.0267127	0.0515677	0.0230129	0.0344529	0.7005045	1.299495	0.357104	0.605197	0.85498	1.16962	1.65235	2.8003	0.7445644	1.855085	0.22462	0.0415252	0.0247236	0.00179149	0.0438168	0.0311031	0.0453404	0.0595934	0.0992619	0.00536749	0.01598	0.00426605	0.0125271	0.00363554	0.00615233	0.00666731	0.0284189	0.0168371	0.0113176	0.0129584	0.0145804	0.0623024	0.0607617	0.131407	0.00768376	0.00538421	0.010394	0.0046385	0.00694433	0.769112	0.230888	0.7691115	4.961295
