Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
720	-570.9571	-598.892	27.93494	0.61686	0.143235	0.0173594	0.0272363	0.0289838	0.149193	0.0186352	0.272164	0.289436	0.234309	0.0997151	0.00385139	0.055577	0.0350271	0.0116158	0.0124758	0.236069	0.308374	0.053522	0.0074818	0.00991663	0.0668991	0.055642	0.08375	0.125887	0.0475456	0.0558949	0.0343908	0.00430783	0.8000911	1.199909	0.182193	0.435872	0.771768	1.29573	2.29425	5.48869	1.231162	1.499715	0.198644	0.0461252	0.00559017	0.00877076	0.00933349	0.0480439	0.00600099	0.0876434	0.0932054	0.0754533	0.0321107	0.00124024	0.0178972	0.0112796	0.00374056	0.00401751	0.0760201	0.0993038	0.0172354	0.00240932	0.0031934	0.0215431	0.0179181	0.0269695	0.0405386	0.0153108	0.0179995	0.0110747	0.00138723	0.536581	0.463419	0.5365809	3.105355
756	-566.7714	-593.3673	26.59589	1.0162	0.157187	0.0629961	0.0447903	0.158314	0.161641	0.16312	0.287897	0.318016	0.0242605	0.094043	0.00270693	0.0600229	0.013943	0.0342128	0.02127	0.0520117	0.000994643	0.136964	0.0250073	0.0462533	0.506338	0.0160474	0.129245	0.00269154	0.0300554	0.133084	0.147037	0.0468301	0.6367975	1.363203	0.324895	0.577931	0.842771	1.18656	1.73031	3.07792	0.8129132	2.140716	0.261021	0.0403751	0.0161811	0.0115048	0.0406645	0.0415189	0.041899	0.0739491	0.0816853	0.00623153	0.0241558	0.0006953	0.0154174	0.0035814	0.00878787	0.0054634	0.0133597	0.000255484	0.0351804	0.00642337	0.0118806	0.130058	0.00412193	0.0331977	0.000691348	0.00772001	0.0341838	0.0377678	0.0120288	0.653582	0.346418	0.653582	3.893179
792	-567.8121	-596.6595	28.84735	0.339018	0.0176751	0.178146	0.0242725	0.0983989	0.146433	0.122788	0.167465	0.207058	0.0379323	0.0800334	0.00560963	0.0143063	0.0401733	0.0503678	0.00392498	0.0464799	0.00999035	0.0717061	0.00136637	0.0191046	0.433523	0.00283078	0.0840166	0.00145905	0.0436774	0.14026	0.152098	0.0244515	0.703891	1.296109	0.258678	0.517132	0.814046	1.22843	1.93374	3.86581	0.977712	1.841349	0.132193	0.00689203	0.0694645	0.00946456	0.0383686	0.0570985	0.0478788	0.0652995	0.080738	0.0147909	0.0312074	0.00218736	0.00557846	0.0156648	0.0196399	0.00153047	0.0181239	0.00389553	0.0279604	0.000532788	0.00744945	0.169043	0.0011038	0.0327605	0.000568925	0.0170311	0.0546914	0.0593076	0.00953437	0.636267	0.363733	0.6362671	2.564565
828	-565.0693	-594.8613	29.79204	0.309299	0.0161877	0.0707593	0.0227697	0.0526333	0.055588	0.149969	0.0618675	0.116902	0.0134048	0.0563768	0.0165353	0.0387058	0.0186052	0.0165856	0.0169578	0.0468405	0.0750787	0.136942	0.0289612	0.00991292	0.0886459	0.00990301	0.0093578	0.0480332	0.0336823	0.275227	0.0185632	0.0168267	0.7883427	1.211657	0.15094	0.39765	0.749983	1.33336	2.51478	6.62515	1.367232	1.536968	0.168913	0.00884035	0.0386426	0.0124348	0.0287438	0.0303574	0.0819	0.0337867	0.0638417	0.00732056	0.0307881	0.00903017	0.0211377	0.0101606	0.00905761	0.00926089	0.0255803	0.0410015	0.0747856	0.0158161	0.00541358	0.0484107	0.00540817	0.00511042	0.0262316	0.0183944	0.150305	0.0101376	0.00918926	0.771152	0.228848	0.7711516	1.831121
864	-563.4333	-593.2302	29.79686	0.373432	0.0832583	0.00856385	0.00261211	0.0856844	0.0431201	0.158062	0.0810319	0.102134	0.0632673	0.0868106	0.00866863	0.020852	0.019096	0.0111798	0.0101487	0.0615184	0.0542685	0.0332912	0.0229391	0.00515069	0.0624554	0.0499675	0.010541	0.0738908	0.0111729	0.248406	0.0391944	0.0351208	0.7909248	1.209075	0.161632	0.411147	0.757834	1.31955	2.43222	6.18688	1.317743	1.528685	0.200142	0.0446225	0.00458982	0.00139997	0.0459228	0.0231103	0.0847134	0.0434292	0.054739	0.0339082	0.0465264	0.00464597	0.0111757	0.0102345	0.00599181	0.00543923	0.0329709	0.0290853	0.0178425	0.0122943	0.00276053	0.0334731	0.0267802	0.00564949	0.0396019	0.00598816	0.133134	0.0210063	0.0188231	0.514744	0.485256	0.5147439	1.865837
900	-566.3459	-593.5201	27.17426	0.781823	0.0845537	0.00202608	0.000281464	0.0381238	0.109287	0.10481	0.166863	0.164774	0.126173	0.0321241	0.0194084	0.00135355	0.0318305	0.0585374	0.00316568	0.287442	0.132843	0.0796693	0.0105154	0.0119331	0.079403	0.0221097	0.011338	0.135557	0.0232415	0.205881	0.00419752	0.0140492	0.4302117	1.569788	0.123227	0.360193	0.727189	1.37516	2.77629	8.11507	1.513906	3.648874	0.284992	0.0308217	0.000738551	0.0001026	0.013897	0.0398376	0.0382056	0.0608255	0.0600637	0.0459928	0.01171	0.00707482	0.0004934	0.0116029	0.0213382	0.00115396	0.104779	0.0484242	0.0290412	0.00383311	0.00434988	0.0289442	0.00805949	0.00413295	0.0494135	0.00847203	0.0750483	0.00153009	0.00512125	0.628693	0.371307	0.6286928	2.743314
936	-568.029	-597.5066	29.47763	0.101582	0.00858656	0.0321938	0.000333767	0.0231933	0.0103282	0.00874671	0.0997816	0.0832786	0.024806	0.0217334	0.00479922	0.00445982	0.0168544	0.00410377	0.00196251	0.0228732	0.0159084	0.0289154	0.00101322	0.0110604	0.0109422	0.017554	0.00523458	0.0137039	0.00102814	0.0665959	0.00509084	0.00141308	0.4745556	1.525444	0.0530085	0.238704	0.639593	1.56349	4.18929	18.8649	2.123873	3.21447	0.156744	0.0132493	0.0496759	0.000515012	0.0357878	0.0159367	0.0134964	0.153966	0.128501	0.0382763	0.0335352	0.00740533	0.00688162	0.0260069	0.00633223	0.00302821	0.0352939	0.0245471	0.0446172	0.00156343	0.0170665	0.016884	0.0270863	0.0080771	0.0211454	0.00158645	0.102759	0.00785529	0.00218042	0.704396	0.295604	0.7043962	0.648077
972	-567.7691	-596.0225	28.25343	0.424463	0.0235496	0.0608916	0.0662622	0.0853034	0.15419	0.028064	0.167493	0.573212	0.0937499	0.0340936	0.00190769	0.0136162	0.0403599	0.0217064	0.00100623	0.266064	0.024477	0.100463	0.0107855	0.0420949	0.100986	0.077662	0.00817918	0.00576856	0.0155822	0.0196487	0.0312551	0.0310495	0.5804802	1.41952	0.165665	0.416119	0.760681	1.31461	2.40316	6.03626	1.299922	2.445423	0.168178	0.00933071	0.0241261	0.0262541	0.0337985	0.0610922	0.0111194	0.0663632	0.227115	0.0371451	0.0135084	0.000755855	0.00539493	0.0159912	0.00860038	0.000398682	0.105418	0.00969814	0.039805	0.00427336	0.0166786	0.0400122	0.0307708	0.00324071	0.00228559	0.0061739	0.00778509	0.0123837	0.0123023	0.549324	0.450676	0.5493237	2.523883
1008	-565.6595	-594.883	29.22357	0.464593	0.0404045	0.0679516	0.0589181	0.126498	0.049793	0.0501555	0.20076	0.265495	0.0613875	0.0425181	0.00175239	0.0084822	0.0237935	0.0477027	0.00679352	0.247984	0.0354864	0.0247989	0.0072283	0.0800329	0.064958	0.0164528	0.02985	0.00566515	0.00428658	0.0270414	0.0412451	0.0305689	0.7167173	1.283283	0.162661	0.412421	0.758566	1.31828	2.4247	6.14775	1.313155	1.790501	0.217853	0.0189462	0.0318633	0.0276274	0.0593164	0.0233485	0.0235185	0.0941389	0.124494	0.0287853	0.0199372	0.000821714	0.0039774	0.011157	0.0223683	0.00318556	0.116283	0.01664	0.0116285	0.00338944	0.0375283	0.0304596	0.00771491	0.013997	0.00265646	0.00201003	0.01268	0.0193403	0.0143341	0.601103	0.398897	0.6011033	2.132598
1044	-571.4145	-601.4834	30.06889	0.139991	0.044729	0.0186881	0.00491967	0.0476029	0.0515119	0.0131362	0.0722116	0.102438	0.180805	0.0273657	0.00658154	0.00451084	0.0115744	0.023193	0.00172264	0.0781566	0.013784	0.044538	0.00277743	0.0206694	0.00579223	0.00130029	0.0062182	0.0159972	0.00382168	0.0857189	0.0344371	0.00877296	0.8357659	1.164234	0.0490567	0.229853	0.632098	1.58203	4.35061	20.3846	2.179893	1.393015	0.130471	0.0416872	0.0174172	0.00458511	0.0443657	0.0480089	0.0122429	0.0673009	0.0954721	0.16851	0.0255047	0.00613396	0.00420408	0.0107873	0.0216158	0.00160549	0.0728416	0.0128466	0.0415093	0.00258855	0.0192638	0.00539833	0.00121187	0.00579533	0.0149093	0.00356179	0.0798896	0.0320952	0.00817636	0.717768	0.282232	0.717768	1.072966
1080	-569.3106	-598.4906	29.17998	0.200521	0.0164486	0.0284099	0.0139581	0.0699317	0.0749301	0.0555713	0.111869	0.129469	0.105068	0.0442537	0.00159599	0.0383295	0.0300866	0.0508439	0.00448965	0.107825	0.0512039	0.00355654	0.00700085	0.0397517	0.00667914	0.00735965	0.0134174	0.0216511	0.0023947	0.0838212	0.000802744	0.00907243	0.4682445	1.531756	0.0884659	0.306436	0.691429	1.44628	3.26332	11.3038	1.753541	3.271273	0.150732	0.0123645	0.0213558	0.0104923	0.0525679	0.0563252	0.0417732	0.0840921	0.0973226	0.0789797	0.0332657	0.00119971	0.0288125	0.0226162	0.0382195	0.00337489	0.0810521	0.0384901	0.00267347	0.00526256	0.0298815	0.00502073	0.00553228	0.0100859	0.0162752	0.00180011	0.0630087	0.000603426	0.00681978	0.677068	0.322932	0.677068	1.330311
1116	-572.7126	-599.879	27.16639	0.714569	0.0603076	0.166553	0.00464039	0.0142025	0.228827	0.1266	0.272545	0.26438	0.0570914	0.046271	0.000484975	0.0120662	0.0831599	0.0731829	0.0104828	0.136203	0.00664054	0.306177	0.291108	0.0562141	0.092774	0.0135722	0.0186408	0.0260026	0.00211656	0.358381	0.0323945	0.202431	0.7498798	1.25012	0.285766	0.542869	0.826475	1.20996	1.84207	3.49937	0.9057039	1.667094	0.194281	0.0163968	0.0452834	0.00126166	0.00386145	0.0622147	0.0344207	0.074101	0.0718812	0.0155223	0.0125804	0.000131858	0.00328063	0.02261	0.0198974	0.00285011	0.0370316	0.00180547	0.083245	0.0791481	0.0152838	0.0252239	0.00369009	0.00506815	0.00706972	0.000575461	0.0974386	0.0088076	0.0550379	0.537718	0.462282	0.5377178	3.67802
1152	-569.9902	-598.8567	28.86644	0.344307	0.0282208	0.132031	0.0401102	0.0652895	0.125272	0.04042	0.098376	0.152363	0.0928864	0.113392	0.0141013	0.0607639	0.0101983	0.03478	0.00466697	0.173319	0.115469	0.440493	0.174256	0.00907146	0.0246597	0.0418971	0.037925	0.0318394	0.12938	0.0287858	0.0111208	0.124947	0.9072889	1.092711	0.188785	0.443493	0.775953	1.28874	2.25482	5.29704	1.205463	1.204369	0.127505	0.0104508	0.0488941	0.0148537	0.0241782	0.0463913	0.0149685	0.0364309	0.0564235	0.034398	0.0419916	0.00522202	0.0225023	0.00377667	0.0128798	0.00172829	0.0641842	0.0427609	0.163125	0.0645312	0.00335937	0.00913207	0.0155155	0.0140445	0.0117909	0.0479126	0.0106601	0.00411828	0.0462708	0.625003	0.374997	0.6250025	2.700342
1188	-565.8926	-594.3355	28.44299	0.343126	0.0362714	0.0374854	0.00967322	0.20112	0.124099	0.0251609	0.136089	0.233813	0.0429056	0.0342833	0.00158158	0.0168787	0.015997	0.0126221	0.00839108	0.22965	0.155529	0.0669341	0.0138032	0.0315673	0.0897256	0.0072684	0.0134016	0.00913995	0.14628	0.115813	0.05394	0.00647052	0.5960252	1.403975	0.10394	0.331498	0.708597	1.41124	3.01661	9.62098	1.636989	2.355563	0.15463	0.0163457	0.0168928	0.00435923	0.0906346	0.0559251	0.0113388	0.0613283	0.105368	0.0193354	0.0154498	0.00071274	0.00760638	0.00720902	0.00568816	0.00378143	0.103492	0.0700892	0.0301638	0.00622039	0.0142258	0.0404348	0.0032755	0.00603941	0.00411892	0.0659212	0.0521909	0.024308	0.00291594	0.513789	0.486211	0.5137892	2.219019
1224	-565.2988	-595.383	30.08422	0.215195	0.0601644	0.0153664	0.0274203	0.0635833	0.0379842	0.0595889	0.169335	0.100622	0.0309258	0.0886676	0.00228488	0.0277461	0.0225569	0.0109082	0.0219397	0.0815218	0.117762	0.096861	0.0588765	0.0211047	0.0982114	0.0192552	0.0189926	0.0277284	0.102928	0.00969023	0.00082258	0.00466205	0.7696095	1.23039	0.156506	0.404735	0.754127	1.32604	2.47075	6.38954	1.341048	1.59872	0.133437	0.0373065	0.00952836	0.0170027	0.0394265	0.0235531	0.0369496	0.105001	0.0623933	0.0191764	0.0549806	0.0014168	0.0172047	0.013987	0.0067639	0.0136043	0.0505497	0.0730213	0.0600612	0.0365079	0.0130865	0.0608985	0.0119397	0.0117768	0.0171937	0.0638233	0.00600868	0.000510062	0.00289082	0.518942	0.481058	0.5189423	1.612706
1260	-570.695	-600.4611	29.7661	0.275986	0.0302468	0.0174255	0.0154055	0.0438377	0.0309838	0.180786	0.0261811	0.153556	0.00930583	0.0426479	0.00088325	0.0103447	0.0237644	0.0246197	0.0179154	0.0594419	0.0980281	0.0432115	0.0456804	0.00866846	0.120363	0.0100958	0.0279461	0.0148839	0.166729	0.0138266	0.0411187	0.0392928	0.6625016	1.337498	0.1406	0.384123	0.741929	1.34784	2.60334	7.11239	1.418544	2.018861	0.17323	0.0189852	0.0109376	0.00966965	0.0275159	0.0194479	0.113475	0.0164333	0.0963835	0.00584106	0.0267691	0.000554396	0.00649312	0.0149163	0.0154532	0.0112451	0.0373103	0.06153	0.0271229	0.0286725	0.00544099	0.0755489	0.00633688	0.0175411	0.00934226	0.104652	0.00867863	0.0258093	0.0246632	0.815071	0.184929	0.815071	1.593176
1296	-564.061	-592.5575	28.49654	0.464878	0.0463739	0.00134748	0.00900647	0.148699	0.102826	0.0643662	0.086597	0.113384	0.0677224	0.0782978	0.0015447	0.0145382	0.0228986	0.0428477	0.0195787	0.0956539	0.359301	0.00224623	0.0981265	0.0128959	0.109532	0.00766348	0.070685	0.0231812	0.103151	0.000429981	0.114702	0.0112953	0.6692566	1.330743	0.0994069	0.324368	0.703806	1.42085	3.08292	10.0597	1.669229	1.98839	0.20267	0.0202173	0.000587453	0.00392649	0.0648273	0.0448284	0.0280613	0.0377531	0.0494312	0.0295245	0.034135	0.000673432	0.00633814	0.00998295	0.01868	0.00853561	0.0417016	0.156642	0.000979276	0.0427796	0.00562213	0.0477518	0.003341	0.0308161	0.0101062	0.04497	0.000187456	0.0500059	0.00492433	0.543907	0.456093	0.5439068	2.29377
1332	-569.4866	-596.8211	27.33453	0.416236	0.0113815	0.126246	0.00872304	0.0628662	0.228409	0.248541	0.208287	0.267403	0.0813725	0.177679	0.000410787	0.0286507	0.0167208	0.0151411	0.00218998	0.402121	0.371526	0.0994608	0.0569491	0.0298501	0.0265752	0.105961	0.0465792	0.16794	0.0106735	0.139512	0.0281998	0.0112335	0.6268695	1.37313	0.286771	0.543799	0.826916	1.20931	1.83892	3.48711	0.9031658	2.190457	0.122536	0.00335062	0.0371656	0.00256799	0.0185073	0.0672417	0.0731685	0.0613179	0.0787212	0.0239554	0.0523072	0.000120932	0.0084345	0.00492247	0.00445742	0.000644711	0.118381	0.109374	0.0292804	0.0167653	0.0087876	0.0078235	0.0311941	0.0137125	0.04944	0.00314218	0.041071	0.00830179	0.00330704	0.653957	0.346043	0.6539566	3.396839
1368	-579.2213	-605.8433	26.62199	0.612815	0.20311	0.0565759	0.134306	0.101834	0.112293	0.27337	0.20938	0.315304	0.0852002	0.137226	0.00320122	0.0423072	0.0106774	0.0420586	0.127649	0.0504741	0.00676444	0.133988	0.0755714	0.0920232	0.154112	0.0311791	0.0951255	0.0612092	0.687922	0.165181	0.11176	0.0437305	0.8450686	1.154931	0.330901	0.583117	0.845123	1.18326	1.71492	3.02205	0.7996673	1.366672	0.146735	0.0486333	0.0135467	0.0321588	0.0243835	0.0268879	0.0654567	0.0501346	0.0754976	0.0204006	0.0328579	0.00076651	0.0101302	0.00255664	0.0100707	0.0305648	0.0120857	0.0016197	0.0320827	0.0180951	0.0220344	0.036901	0.00746564	0.0227772	0.0146561	0.164719	0.0395515	0.0267602	0.010471	0.56334	0.43666	0.5633396	4.176349
1404	-575.0129	-602.229	27.21614	0.540975	0.241675	0.0827897	0.0318056	0.0569556	0.165743	0.257566	0.119028	0.319388	0.260717	0.0964857	0.0193342	0.0234756	0.0221668	0.0324521	0.0484896	0.101855	0.0433626	0.17884	0.0860364	0.0876593	0.0476629	0.0203946	0.0927837	0.0813057	0.632498	0.314767	0.071322	0.0877827	0.9154342	1.084566	0.594204	0.775796	0.923854	1.08242	1.289	1.68292	0.3763813	1.184756	0.129876	0.0580208	0.019876	0.00763583	0.0136738	0.0397912	0.061836	0.0285759	0.0766779	0.0625924	0.0231641	0.00464172	0.00563597	0.00532176	0.00779102	0.0116413	0.024453	0.0104104	0.0429354	0.0206554	0.021045	0.0114428	0.00489629	0.0222753	0.0195197	0.151849	0.0755686	0.0171228	0.0210747	0.559429	0.440571	0.5594287	4.165317
1440	-571.4089	-598.2287	26.81982	0.823688	0.0538775	0.156434	0.00651209	0.0854718	0.207071	0.185252	0.222815	0.394095	0.168305	0.0922866	0.00864096	0.009034	0.0705489	0.0116245	0.0302928	0.0102498	0.270247	0.146628	0.0234376	0.00458884	0.0480185	0.00345485	0.0745858	0.0211052	0.18581	0.027809	0.190455	0.0438023	0.585228	1.414772	0.253772	0.512326	0.811678	1.23202	1.95188	3.94054	0.991557	2.417471	0.230329	0.0150658	0.0437439	0.00182098	0.0239006	0.0579034	0.0518023	0.0623059	0.110201	0.0470632	0.0258062	0.00241628	0.00252619	0.0197277	0.00325058	0.00847081	0.00286617	0.0755694	0.0410018	0.00655388	0.00128318	0.0134275	0.000966083	0.0208565	0.00590166	0.0519581	0.00777626	0.0532572	0.0122485	0.346826	0.653174	0.346826	3.57614
1476	-568.5397	-598.3831	29.84346	0.165562	0.0566051	0.0162359	0.00268035	0.0266248	0.0459737	0.00524866	0.112756	0.131673	0.0570089	0.0291161	0.00540328	0.00799952	0.024565	0.00478705	0.00163064	0.00519291	0.0452139	0.0831529	0.0270788	0.00728412	0.0322957	0.00258548	0.0190634	0.00658181	0.0208459	0.0109311	0.0372899	0.00975377	0.5378014	1.462199	0.0953137	0.317784	0.699317	1.42997	3.1468	10.4917	1.699632	2.718845	0.165373	0.0565407	0.0162174	0.0026773	0.0265945	0.0459214	0.00524269	0.112628	0.131523	0.056944	0.029083	0.00539713	0.00799041	0.0245371	0.0047816	0.00162879	0.005187	0.0451625	0.0830583	0.027048	0.00727583	0.032259	0.00258254	0.0190417	0.00657432	0.0208221	0.0109187	0.0372475	0.00974267	0.674909	0.325091	0.6749089	1.001139
1512	-576.0696	-606.0579	29.98824	0.146123	0.0217479	0.0140898	0.0127011	0.0376431	0.0935209	0.00311991	0.0493819	0.0820384	0.0213332	0.0357509	0.00392706	0.00746284	0.0211082	0.00942544	0.0186159	0.0101934	0.0131763	0.154585	0.018041	0.0115646	0.0374559	0.00336184	0.0284356	0.0101258	0.100829	0.0162402	0.0451877	0.00116611	0.6677064	1.332294	0.072041	0.277229	0.670156	1.49219	3.60712	13.881	1.902047	1.995328	0.142094	0.0211483	0.0137013	0.0123509	0.0366053	0.0909425	0.00303389	0.0480205	0.0797766	0.020745	0.0347653	0.00381879	0.00725709	0.0205262	0.00916558	0.0181026	0.00991236	0.0128131	0.150323	0.0175436	0.0112458	0.0364233	0.00326916	0.0276516	0.00984662	0.0980492	0.0157925	0.0439419	0.00113396	0.46891	0.53109	0.4689097	1.028352
1548	-568.5634	-597.7496	29.18621	0.283795	0.0279695	0.0441186	0.0751808	0.0572423	0.0430985	0.168641	0.0772069	0.196127	0.115608	0.0668128	0.00103063	0.00611957	0.0396399	0.00791513	0.0037	0.0128832	0.00118306	0.0340081	0.0115247	0.00613767	0.0453717	0.0658798	0.0290439	0.0457953	0.126948	0.0124614	0.196813	0.00218412	0.6746686	1.325331	0.0910826	0.310824	0.694502	1.43988	3.21726	10.979	1.732465	1.964418	0.157276	0.0155004	0.02445	0.0416643	0.031723	0.0238847	0.093459	0.0427871	0.108691	0.0640687	0.0370269	0.000571161	0.00339139	0.021968	0.00438648	0.00205049	0.00713971	0.000655637	0.0188469	0.00638685	0.00340143	0.0251445	0.0365098	0.0160958	0.0253792	0.0703533	0.00690595	0.109072	0.00121041	0.665943	0.334057	0.6659435	1.80444
1584	-571.2623	-602.4264	31.16413	0.0820733	0.010553	0.0410348	0.00318334	0.0629216	0.100776	0.0436982	0.113899	0.0999847	0.0126087	0.0322383	0.00147796	0.0088786	0.0064491	0.0100229	0.00575826	0.00903248	0.00149312	0.00852178	0.0155	0.0368393	0.0283023	0.0322246	0.0156123	0.04351	0.0620268	0.00752095	0.103394	0.00474272	1.038227	0.961773	0.112957	0.345226	0.717624	1.39349	2.89665	8.85291	1.57683	0.9263609	0.0817237	0.010508	0.04086	0.00316977	0.0626536	0.100347	0.0435121	0.113414	0.0995588	0.012555	0.0321009	0.00147166	0.00884077	0.00642163	0.00998025	0.00573373	0.008994	0.00148676	0.00848548	0.015434	0.0366824	0.0281817	0.0320873	0.0155458	0.0433247	0.0617626	0.00748891	0.102953	0.00472252	0.606125	0.393875	0.6061255	1.004278
1620	-567.8458	-596.2427	28.39686	0.521499	0.00504227	0.168627	0.0370753	0.121871	0.115621	0.204536	0.206875	0.211853	0.0178256	0.192636	0.0166708	0.0150331	0.084649	0.0303232	0.00387578	0.0417316	0.00409982	0.144793	0.0510014	0.0353287	0.155164	0.224331	0.0265465	0.109474	0.103314	0.0242323	0.342651	0.109513	0.9514221	1.048578	0.367581	0.613792	0.85875	1.16448	1.62922	2.72049	0.7236565	1.102116	0.156785	0.00151593	0.0506968	0.0111465	0.0366397	0.0347608	0.0614925	0.0621957	0.0636925	0.00535915	0.057915	0.00501198	0.00451962	0.0254492	0.00911649	0.00116523	0.0125464	0.00123259	0.0435312	0.0153333	0.0106214	0.0466491	0.0674437	0.00798104	0.0329128	0.0310606	0.00728531	0.103016	0.0329243	0.40432	0.59568	0.4043201	3.326194
1656	-570.9389	-597.5543	26.61546	0.654202	0.0405569	0.111535	0.0337715	0.193627	0.271876	0.279857	0.18145	0.0563676	0.305351	0.0848185	0.00575831	0.128486	0.0972542	0.0274833	0.0365243	0.278702	0.210682	0.0941179	0.192439	0.0351008	0.00714408	0.040315	0.0451954	0.0119426	0.431119	0.32653	0.214213	0.0321536	0.9469384	1.053062	0.45003	0.677462	0.885603	1.12917	1.4761	2.22207	0.577328	1.11207	0.147723	0.00915801	0.0251854	0.00762582	0.0437222	0.0613914	0.0631936	0.0409725	0.0127282	0.0689502	0.0191526	0.00130026	0.029013	0.0219606	0.00620591	0.00824743	0.0629327	0.0475733	0.0212524	0.043454	0.00792599	0.00161318	0.00910339	0.0102054	0.00269671	0.0973493	0.0737325	0.0483707	0.00726049	0.472041	0.527959	0.4720409	4.428573
1692	-567.3139	-595.2841	27.97015	0.673347	0.13389	0.0336481	0.0530763	0.0178232	0.152969	0.365776	0.146425	0.267588	0.315816	0.0787875	0.00383868	0.0260077	0.0310292	0.0310561	0.0120193	0.000587316	0.0253559	0.00609399	0.0165174	0.014437	0.0743082	0.0855115	0.0550567	0.124383	0.220373	0.011523	0.325615	0.0289524	0.9455813	1.054419	0.209899	0.467027	0.788571	1.26812	2.1412	4.76421	1.128805	1.115101	0.202096	0.0401855	0.010099	0.0159302	0.00534941	0.0459117	0.109783	0.0439476	0.080313	0.094788	0.023647	0.00115213	0.00780588	0.00931301	0.00932109	0.00360743	0.000176275	0.00761026	0.00182903	0.00495748	0.00433306	0.0223026	0.0256652	0.0165245	0.0373319	0.0661421	0.00345848	0.0977291	0.00868968	0.498639	0.501361	0.4986386	3.331812
1728	-568.9729	-596.7019	27.72909	0.287693	0.0659642	0.0330557	0.0226977	0.143961	0.144354	0.114045	0.21273	0.319007	0.236879	0.071517	0.00751055	0.0381065	0.0491888	0.0688734	0.0304967	0.00800739	0.00815358	0.11059	0.0631042	0.0380388	0.0333479	0.149966	0.0254549	0.103008	0.448206	0.0441686	0.443564	0.0195136	0.7351948	1.264805	0.294066	0.550503	0.830083	1.2047	1.81652	3.40059	0.8849998	1.720367	0.0861045	0.0197427	0.00989336	0.00679327	0.0430866	0.0432042	0.0341329	0.0636686	0.0954768	0.0708963	0.0214046	0.00224786	0.011405	0.0147219	0.0206134	0.00912745	0.00239656	0.00244031	0.033099	0.0188867	0.0113848	0.00998082	0.0448838	0.00761848	0.0308297	0.134145	0.0132194	0.132756	0.00584028	0.827456	0.172544	0.827456	3.341202
1764	-568.2553	-596.0372	27.78192	0.485238	0.206696	0.0133948	0.020685	0.0483522	0.300776	0.0688854	0.183713	0.254635	0.138578	0.113472	0.0144492	0.00889641	0.0598098	0.0558196	0.0145188	0.0826863	0.00234886	0.0383987	0.0286242	0.00682781	0.0236074	0.150744	0.0622536	0.158438	0.194588	0.0530366	0.40321	0.0156586	0.6954649	1.304535	0.265767	0.523995	0.817401	1.22339	1.90841	3.7627	0.9581651	1.875774	0.151243	0.0644247	0.00417499	0.00644727	0.0150708	0.0937482	0.0214707	0.0572611	0.0793667	0.0431929	0.0353678	0.00450362	0.0027729	0.018642	0.0173983	0.00452534	0.0257723	0.00073211	0.0119684	0.0089218	0.00212814	0.00735812	0.0469849	0.0194037	0.0493832	0.0606506	0.0165308	0.125675	0.00488058	0.532398	0.467602	0.5323984	3.208342
1800	-568.0454	-595.5538	27.50845	0.636102	0.170247	0.0965261	0.0200725	0.0829087	0.210319	0.273393	0.186961	0.176048	0.0791827	0.267655	0.00120109	0.0545169	0.0779432	0.0415012	0.0135384	0.118664	0.0321973	0.14104	0.0347391	0.028176	0.127056	0.0817914	0.0549015	0.13207	0.294827	0.00196095	0.219268	0.0758377	0.8527954	1.147205	0.375225	0.619985	0.861443	1.16084	1.61294	2.66507	0.7087728	1.345228	0.170507	0.0456348	0.0258738	0.00538043	0.0222237	0.0563761	0.0732831	0.0501149	0.0471896	0.0212249	0.071745	0.000321952	0.0146133	0.0208927	0.0111244	0.00362896	0.031808	0.0086305	0.0378058	0.00931182	0.00755259	0.0340574	0.0219242	0.0147163	0.0354013	0.0790285	0.000525632	0.0587748	0.0203283	0.647656	0.352344	0.6476561	3.730646
